sentence,label
"""Equality is not a concept. It's not something we should be striving for. It's a necessity. Equality is like gravity. We need it to stand on this earth as men and women, and the misogyny that is in every culture is not a true part of the human condition. It is life out of balance, and that imbalance is sucking something out of the soul of every man and woman who's confronted with it. We need equality. Kinda now.""",0
"""Equality is treating everyone the same. But equity is taking differences into account, so everyone has a chance to succeed.""",0
"""Diversity is a fact, but inclusion is a choice we make every day. As leaders, we have to put out the message that we embrace and not just tolerate diversity.""",0
"""Inclusion is not a matter of political correctness. It is the key to growth.""",0
"""Honesty and openness is always the foundation of insightful dialogue.""",0
"""You deserve a circle of inclusion and influence, but it’s up to you to create it.""",0
"""To me, beauty is inclusion — every size, every color — that’s the world I live in.""",0
"""We are greater than, and greater for, the sum of us.""",0
"""The human heart is too grand to be wasted in the gutter of cultural exclusivity.""",0
"""Why be a star when you can make a constellation?""",0
"""Diversity requires commitment. Achieving superior performance diversity can produce further action– most notably, a commitment to develop a culture of inclusion. People do not just need to be different, they need to be fully involved and feel their voices are heard.""",0
"""When we listen and celebrate what is both common and different, we become wiser, more inclusive, and better as an organization.""",0
"""You either believe that people respond to authority, or that they respond to kindness and inclusion. I’m obviously in the latter camp. I think that people respond better to reward than punishment.""",0
"""We will all profit from a more diverse, inclusive society, understanding, accommodating, even celebrating our differences, while pulling together for the common good.""",0
"""If we want to include everyone, we have to help everyone develop their talents and use their gifts for the good of the community. That’s what inclusion means — everyone contributes.""",0
"""Diversity is being invited to the party; inclusion is being asked to dance.""",0
"""Using people to be inclusive is not an attack. It is progress.""",0
"""Ethics and equity and the principles of justice do not change with the calendar.""",0
"""Treating different things the same can generate as much inequality as treating the same things differently.""",0
"""Whatever affects one directly affects all indirectly.""",0
"""I learned early on about the real meaning of equity and inclusion, and that when those guiding principles are not met, they can have devastating effects on individuals, families, and communities.""",0
"""The difference between equity and equality is that equality is when everyone gets the same thing, and equity is when everyone gets the things they deserve.""",0
"""Diverse groups are more creative. They feel uncomfortable, and that discomfort motivates them to do extra preparation and share new information.""",0
"""We need to give each other the space to grow, to be ourselves, to exercise our diversity. We need to give each other space so that we may both give and receive such beautiful things as ideas, openness, dignity, joy, healing, and inclusion.""",0
"""We all should know that diversity makes for a rich tapestry, and we must understand that all the threads of the tapestry are equal in value no matter what their color.""",0
"""Diversity doesn’t look like anyone. It looks like everyone.""",0
"""I can tell you, without diversity, creativity remains stagnant.""",0
"""The greater the diversity, the greater the perfection.""",0
"""The path to diversity begins with supporting, mentoring, and sponsoring diverse women and men to become leaders and entrepreneurs.""",0
"""Diversity is the one true thing we all have in common. Celebrate it every day.""",0
"""Different roads sometimes lead to the same castle.""",0
"""Understanding diversity includes knowing how diminished we all are when voices go unheard.""",0
"""It is impossible to get to know people deeply and not come to like them.""",0
"""We need to reach that happy stage of our development when differences and diversity are not seen as sources of division and distrust, but of strength and inspiration.""",0
"""Let’s stop believing that our differences make us superior or inferior to one another.""",0
"""A diverse mix of voices leads to better discussions, decisions, and outcomes for everyone.""",0
"""Creating and managing a diverse workforce is a process, not a destination.""",0
"""It is not our differences that divide us. It is our inability to recognize, accept, and celebrate those differences.""",0
